0,1,2,3,age,final_weight,education_num,capitol_gain,capitol_loss,hours_per_week,work_class_Federal-gov,work_class_Local-gov,work_class_Private,work_class_Self-emp-inc,work_class_Self-emp-not-inc,work_class_State-gov,work_class_Without-pay,marital_status_Divorced,marital_status_Married-AF-spouse,marital_status_Married-civ-spouse,marital_status_Married-spouse-absent,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,sex_Female,sex_Male,occupation_Professional_Managerial,occupation_Sales_Administrative,occupation_Service_Care,occupation_Skilled_Technical,occupation_Unclassified Occupations,y
0,1,0,0,0.5068493150684932,0.1600424671001849,0.4,0.0,0.0,0.0918367346938775,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0.2328767123287671,0.1526296830946815,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0.1643835616438356,0.1894464651826654,0.6,0.0,0.0,0.3979591836734693,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.3013698630136985,0.1602841883177557,0.5333333333333333,0.0,0.0,0.7040816326530611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.0273972602739726,0.1380763053622838,0.6,0.0,0.0,0.3775510204081632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0684931506849315,0.0839713780411508,0.5333333333333333,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.3424657534246575,0.1639797468765826,0.6,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.6849315068493149,0.1378122401666183,0.8666666666666667,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0.0,0.0658341616404,0.4,0.0,0.0,0.2448979591836734,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0410958904109589,0.2207964206301272,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,1,0.4109589041095889,0.0611080717282322,0.2,0.0,0.0,0.3979591836734693,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.2465753424657534,0.1245866364052466,0.6,0.0,0.0,0.3979591836734693,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0.1643835616438356,0.1117043173982401,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.7671232876712328,0.0537569029350507,0.3333333333333333,0.0,0.0,0.3979591836734693,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0.2876712328767123,0.1357674276258236,0.5333333333333333,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0.0958904109589041,0.0259372960265636,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,1,0,0,0.3150684931506849,0.1199323180590801,0.6,0.0,0.0,0.5510204081632653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0.5205479452054793,0.1996610486232046,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
0,0,0,1,0.3835616438356165,0.1301042448141658,0.5333333333333333,0.0,0.0,0.2551020408163265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0.4109589041095889,0.2087868709493076,0.8,0.0,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,0.3698630136986301,0.0752050906353002,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.2054794520547945,0.1250714330208787,0.6,0.0,0.0,0.3775510204081632,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.2054794520547945,0.0130272163194999,0.5333333333333333,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0.0410958904109589,0.0671511021675013,0.6,0.0,0.0,0.1938775510204081,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0.2191780821917808,0.2457776652303325,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.3835616438356165,0.0758320762024445,0.8666666666666667,0.0,0.0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,1,0.1506849315068493,0.1325153631776657,0.8666666666666667,0.0,0.0,0.4489795918367346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,0.1095890410958904,0.1633507300387024,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,1,0.4794520547945205,0.098350066490262,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,1,0.4246575342465753,0.1261222770815785,0.5333333333333333,0.0,0.0,0.0714285714285714,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,1,0.6301369863013697,0.1002574297112616,0.5333333333333333,0.0,0.0,0.4795918367346938,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.3561643835616437,0.0206194292400068,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.2602739726027397,0.1117165050226554,0.5333333333333333,0.0,0.0,0.6020408163265305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.2602739726027397,0.1453475775065203,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.136986301369863,0.1193594997115595,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0,0.106701297575746,0.4,0.0,0.0,0.1122448979591836,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.3287671232876712,0.0762417158008488,0.5333333333333333,0.0,0.0,0.3775510204081632,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0.4246575342465753,0.1576943181294975,0.7333333333333334,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.1232876712328767,0.189118753503942,0.6,0.0,0.0,0.2346938775510204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0.0684931506849315,0.1198388796052293,0.6,0.0,0.0,0.4795918367346938,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0.4109589041095889,0.234458747599715,0.2,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.2465753424657534,0.2192377588854552,0.8666666666666667,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0.7671232876712328,0.088252619662159,0.4666666666666667,0.0,0.0,0.173469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.1232876712328767,0.0323500177397644,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0.2465753424657534,0.1216148873186413,0.5333333333333333,0.0,0.0,0.3163265306122448,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0.2191780821917808,0.141621549886655,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0.5342465753424657,0.0269982964409428,0.2,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.3424657534246575,0.0803909248240242,0.8,0.0,0.0,0.6020408163265305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.273972602739726,0.1638301099323722,0.6,0.0,0.0,0.3979591836734693,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0.2328767123287671,0.1423148902978384,0.5333333333333333,0.0,0.0,0.3163265306122448,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0.2602739726027397,0.0880176693470412,0.5333333333333333,0.072980729807298,0.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.6575342465753424,0.1422485354537994,0.6,0.065140651406514,0.0,0.3979591836734693,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.2876712328767123,0.1460402408274584,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,0.0958904109589041,0.0406403107031717,0.6,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.136986301369863,0.0233020607918705,0.8,0.0,0.0,0.4795918367346938,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.4246575342465753,0.0713240093492621,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.3287671232876712,0.1936566123279175,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.1780821917808219,0.1717568054340554,0.6,0.0,0.0,0.4489795918367346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,0,0,1,0.2876712328767123,0.0715582825741346,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,1,0.5205479452054793,0.064677691501434,0.6,0.0,0.0,0.3775510204081632,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.0958904109589041,0.0613809390970866,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0.1917808219178082,0.0250184845636965,0.6,0.0,0.0,0.2448979591836734,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.273972602739726,0.2167853380169922,0.6,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.1232876712328767,0.081789116180561,0.6666666666666666,0.0,0.0,0.346938775510204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0.3972602739726027,0.182483946190284,0.6666666666666666,0.0,0.0,0.6326530612244897,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,1,0.136986301369863,0.1182856345825196,0.6,0.0,0.0,0.2959183673469387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.4109589041095889,0.1823661324876024,0.7333333333333334,0.0,0.0,0.3979591836734693,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,0,0,0.4657534246575341,0.2805110406335397,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.1643835616438356,0.0501148345056022,1.0,0.0,0.0,0.6020408163265305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0.136986301369863,0.129327622302811,0.3333333333333333,0.0,0.0,0.7551020408163265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.3972602739726027,0.0927661032373038,0.7333333333333334,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.3150684931506849,0.0562404699547974,0.5333333333333333,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0.3013698630136985,0.1862397657809423,0.6,0.0,0.0,0.520408163265306,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.7123287671232876,0.0612841151920092,0.2,0.0,0.0,0.5510204081632653,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.0958904109589041,0.12083487935606,0.2,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.5205479452054793,0.10944148179846,0.8,0.076880768807688,0.0,0.3775510204081632,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,1,0.273972602739726,0.0554157740360266,0.3333333333333333,0.0,0.0,0.6530612244897959,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.0273972602739726,0.0844067470688763,0.6,0.0,0.0,0.0918367346938775,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0.547945205479452,0.1087677770043902,0.8666666666666667,0.0,0.4538567493112947,0.3979591836734693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
0,0,0,1,0.1917808219178082,0.1142555934425163,0.7333333333333334,0.043860438604386,0.0,0.4489795918367346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,1,0.1095890410958904,0.257978831450571,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.0136986301369863,0.0757995758706703,0.4,0.010550105501055,0.0,0.1938775510204081,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.1232876712328767,0.1074799513578367,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.3835616438356165,0.0283599249242335,0.8,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.0684931506849315,0.145237211796537,0.6,0.0,0.0,0.3877551020408162,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0.4383561643835617,0.1367024892545777,0.8,0.0,0.0,0.4795918367346938,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.3150684931506849,0.0581904898612506,0.5333333333333333,0.0,0.0,0.1122448979591836,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1,0,0,0,0.3287671232876712,0.0466521949911571,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.1506849315068493,0.134353663193645,0.5333333333333333,0.0,0.0,0.3979591836734693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0.4520547945205479,0.2621273633835012,0.9333333333333332,0.0,0.0,0.3571428571428571,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,0.7671232876712328,0.1000461775547292,0.5333333333333333,0.0,0.0,0.2346938775510204,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.0547945205479452,0.1639865177790356,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.4794520547945205,0.0893197138887459,0.6,0.1502415024150241,0.0,0.6020408163265305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.3698630136986301,0.0615800036292037,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0.6027397260273972,0.3318981277100536,0.6,0.0,0.0,0.6020408163265305,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,0,0,0.0821917808219178,0.0634420018037684,0.6,0.0,0.0,0.1938775510204081,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.0273972602739726,0.1309370658158802,0.6666666666666666,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.273972602739726,0.0135384194546985,0.6,0.0,0.0,0.1938775510204081,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0.1780821917808219,0.221986745281358,0.4,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.5205479452054793,0.1256510222708523,0.4,0.0,0.0,0.3163265306122448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.1917808219178082,0.0990210629233506,0.3333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0821917808219178,0.1283160494763384,0.2,0.0,0.0,0.2448979591836734,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.2876712328767123,0.1451017937474778,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.0410958904109589,0.0667915672472489,0.6,0.0,0.0,0.1938775510204081,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.3835616438356165,0.1815096133273027,0.5333333333333333,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.3972602739726027,0.1925739450256887,0.8,0.0,0.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,0.1917808219178082,0.085288318568252,0.8,0.0,0.0,0.3979591836734693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0.2876712328767123,0.0091373328602729,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0.5342465753424657,0.1488379777210225,0.8666666666666667,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.1506849315068493,0.1187860042737936,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0.1780821917808219,0.1810776297508037,0.8,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.3424657534246575,0.0079544562017403,0.6666666666666666,0.0,0.0,0.3979591836734693,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,1,0.5205479452054793,0.1451437733426862,0.8,0.0,0.5544077134986226,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0.3835616438356165,0.0669053184084587,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.3424657534246575,0.022258664723869,0.5333333333333333,0.0,0.0,0.3979591836734693,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0821917808219178,0.2859643254691558,0.5333333333333333,0.0,0.383149678604224,0.5510204081632653,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.4109589041095889,0.0634697625038255,1.0,0.0,0.0,0.346938775510204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,0.5068493150684932,0.046759175249914,0.6666666666666666,0.0,0.0,0.0918367346938775,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0.3013698630136985,0.0879899086469841,0.5333333333333333,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0.2328767123287671,0.0712420814295812,0.6666666666666666,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,1,0.4109589041095889,0.0714194790738488,0.5333333333333333,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.0273972602739726,0.0968882286506674,0.6,0.0,0.0,0.3775510204081632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0136986301369863,0.4757060019987704,0.3333333333333333,0.0,0.0,0.2959183673469387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0.0958904109589041,0.1664687306182917,0.6,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0.3424657534246575,0.1834311954434534,0.5333333333333333,0.0,0.0,0.3979591836734693,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.2465753424657534,0.1063878047921739,0.5333333333333333,0.0,0.0,0.4795918367346938,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,0.0410958904109589,0.2058022571480417,0.6,0.0,0.0,0.1428571428571428,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.2602739726027397,0.0738035138275369,0.5333333333333333,0.0,0.0,0.4693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0.0684931506849315,0.0334299766810119,0.7333333333333334,0.0,0.0,0.3979591836734693,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0547945205479452,0.1102099792268712,0.6,0.0,0.0,0.2959183673469387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
